patient,label,pct_merfish,pct_scrna,log2_ratio,is_key
C164,Myeloid-ISGhigh,1.5781271720283,0.816326530612245,0.942542549619103,TRUE
C164,Myeloid-ISGlow,7.64407635296786,1.83673469387755,2.05125167228825,TRUE
C164,Myeloid-Macro,5.2457912950593,0.459183673469388,3.48568327124427,FALSE
C164,Myeloid-Macro-C1Q,1.08500815768102,0.306122448979592,1.79238622287395,FALSE
C164,Myeloid-Macro-MMP9-APOE,7.46994827371764,0.459183673469388,3.99480357661233,FALSE
C164,Myeloid-Macro-SEPP1-LYVE1,8.55715132315391,0.459183673469388,4.19059085446909,FALSE
C164,Myeloid-Macro-prolif,0.428003892274713,0.0510204081632653,2.84357995504296,FALSE
C164,Myeloid-Mono-CSF1R,0.695780686415815,0.816326530612245,-0.227492037152685,FALSE
C164,Myeloid-Mono-S100-VCAN,0.68480622763954,1.02040816326531,-0.568533337877005,FALSE
C164,Myeloid-Mono-VEGFA,1.2905963520899,1.1734693877551,0.136150893385802,FALSE
C164,Myeloid-inflamm,0.88307811619757,0.153061224489796,2.45337261730233,FALSE
C164,NK-CD16,0.359230617276725,10.2040816326531,-4.78989349539439,FALSE
C164,NK-XCL1,0.0534090327112035,0.714285714285714,-3.51379864588326,FALSE
C164,Pericyte,11.1376123967486,0,10.1225190304825,FALSE
C164,Schwann,0.622617627907317,0,5.98326185203912,FALSE
C164,SmoothMuscle,1.01842977443829,0,6.68429947364377,FALSE
C164,Tcd4-CXCL13,0.372399967808254,9.18367346938776,-4.58748712005539,FALSE
C164,Tcd4-IL7R,0.207051455579049,6.37755102040816,-4.87915390692634,FALSE
C164,Tcd4-TFH,0.144862855846826,1.88775510204082,-3.61523077259537,FALSE
C164,Tcd4-Treg,0.70090210051141,7.55102040816327,-3.41085814578049,FALSE
C164,Tcd4-Treg-prolif,0.0731630585084979,1.73469387755102,-4.39088729688842,FALSE
C164,Tcd8-CXCL13,0.35410920318113,6.1734693877551,-4.08597341312926,TRUE
C164,Tcd8-CXCL13-LAG3,0,6.22448979591837,-9.28412769064507,TRUE
C164,Tcd8-CXCL13-prolif,0.477754772060491,4.8469387755102,-3.31581940752728,TRUE
C164,Tcd8-GZMK,0.259728857705168,5.61224489795918,-4.38156451132406,TRUE
C164,Tcd8-HOBIT,0.430198784029968,9.08163265306122,-4.36831232815436,FALSE
C164,Tcd8-gdlike,0.116329263028512,9.8469387755102,-6.28587889477189,FALSE
C164,Tcd8-gdlike-PD1,0.271434947066527,0,4.8147295806371,FALSE
C164,Tplzf-gdlike,0.630665564343252,8.97959183673469,-3.81061226002267,FALSE
C164,Tplzf-gdlike-prolif,0.0877956702101975,2.29591836734694,-4.55942703735484,FALSE
